episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,4079263.754272563,187434.56129982191,14799,23175,149393.59193206535,10.094843701065297,0.706116385551564
2,4304906.967477074,192697.67948468504,15335,25557,150250.67377709254,9.797891997201992,0.39303234129601056
3,4491998.418692919,197573.31196074432,15711,27774,147028.84827025182,9.358337996960843,0.5994459328367495
4,4663756.446630767,195682.7216726463,15447,29977,143221.0031660547,9.271768185800136,0.5864510059169572
5,4738699.424305017,195919.5054990901,15261,31467,136660.43030941157,8.954880434402174,0.47381415640781127
6,4786609.381596133,196364.6159291279,15089,32371,129360.36632831319,8.573157023547829,0.44805317134336525
7,4842680.23172405,199014.97433359255,15421,32911,131411.1475669511,8.521571076256476,0.32292604606347197
8,4882714.327759824,199170.9093409952,15205,33919,124271.64380056661,8.173077527166498,0.19129255663104416
9,4925428.843733927,199035.7141757307,15247,34435,124981.27731836442,8.197106140117034,0.5466631358978363
10,4936570.919337056,204404.55531452902,15441,34461,123800.95841565893,8.017677508947537,0.43885730799103817
11,4954764.010532047,200567.48031209173,14838,35260,114288.72222144825,7.70243444004908,0.4448308666088754
12,4993397.165248501,203855.06210158885,14921,35847,111022.64298366393,7.44069720418631,0.48672163912986177
13,5043531.904043199,202201.4227672225,14895,36369,112038.67215832193,7.521898097235444,0.49902003405068074
14,5029893.898578766,209765.18217812374,15230,36160,110901.09843242363,7.2817530159175075,0.4283635084497808
15,5028223.457266018,206264.2902764841,14897,36405,106137.3286239668,7.124745158351802,0.6177044189814255
16,5084542.27989776,207334.13608259664,14685,37101,101120.5480275545,6.885975350871944,0.3973830782072553
17,5057345.655674781,208051.7064668162,14747,36887,101255.94376761967,6.866206263485433,0.5780786284060625
18,5070882.834582785,205467.68419070746,14603,37417,99641.49430742217,6.8233578242431125,0.36220984673199885
19,5081041.807653618,210531.62786612706,14645,37463,95420.66546167301,6.5155797515652445,0.45067732476714606
20,5118157.616171487,211807.59291529373,14628,38089,92491.95293098963,6.322939084699866,0.426047070324913
21,5057112.758894831,210993.66199162707,14469,37589,88837.73935293159,6.1398672577877935,0.4288192124760494
22,5102241.585448998,213219.02396612402,14713,37856,91604.18956707396,6.226071471968597,0.4579446979135928
23,5078335.324099702,212634.27243534062,14656,37849,89414.80390936781,6.100900921763634,0.20942325856928481
24,5112302.172587787,212423.157485077,14583,38276,87557.04700176873,6.004049029813395,0.6337934341163555
25,5076326.367553794,217723.50370728673,14944,37815,88540.64214084527,5.924828837047998,0.47997675023957814
26,5084958.297930283,217711.80547256616,14954,38093,88527.51568755595,5.919989012140962,0.5127982412765453
27,5106806.007866342,217648.48346152678,14836,38356,86920.83513350735,5.858778318516268,0.5457627133153653
