episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,3974018.1373891495,194015.90572121216,15408,21784,155460.64059327543,10.089605438296692,0.3247403782645099
2,4294413.988112134,213164.26416941357,17350,24047,166773.34232803105,9.61229638778277,0.29562221297187397
3,4439213.689446092,220542.93993421606,17821,25881,163051.63615668166,9.149410030676261,0.5305461499028992
4,4571179.867402942,234664.82015751506,18878,26968,165176.97894693553,8.74970754036103,0.22445692904545733
5,4660866.466471078,233605.61308261278,18952,28121,162663.40169782046,8.582914821539703,0.5744079774271394
6,4727411.969677405,223093.590515117,17882,29906,150381.60828394766,8.409663811874939,0.7640955399873968
7,4818499.576633603,217726.97594588413,17172,31681,142905.12513415355,8.321984925119587,0.8
8,4900345.751822275,226405.40787501264,18093,31999,149151.4536659658,8.243599937321935,0.369547912311922
9,4913919.4908609055,218709.44327498265,16935,32990,135567.6555780567,8.005176001066236,0.5284028654856979
10,4956192.580267799,224289.9506636086,17358,33217,136785.71333090446,7.880269232106491,0.4305499623065977
11,4993280.664132223,217599.16259243593,16774,33989,132130.50942516682,7.877102028446812,0.07369625535845048
12,5023240.042954717,214592.56504587576,16475,34387,130669.42459019912,7.931376302895242,0.19776743084479373
13,5019874.4278760655,219356.52033277656,16527,34472,126020.29518537695,7.625116184750829,0.6450106911509268
14,5046076.358010611,214908.64063109137,16055,35050,120542.34104052513,7.50808726505918,0.4777661182181859
15,5082798.317234153,220696.4950016124,16225,35296,119906.99214384981,7.390261457248062,0.33596541446290895
16,5036859.376996968,223331.17639339273,16342,34972,117659.13874182783,7.199800437022875,0.29850974489280047
17,5068142.399531765,224126.0940359628,16180,35397,113567.9469453766,7.019032567699419,0.454360704961026
18,5045736.594882511,223740.0661029391,16013,35486,108529.84566236458,6.777608546953386,0.5568734125497402
19,5078927.012403728,225979.14476505262,16118,35775,108717.116675672,6.745074865099392,0.5744602824905987
20,5096500.252902033,230394.3927042872,16310,35949,108622.0976995168,6.659846578756395,0.1733326744179884
21,5090531.882249574,222144.67188176338,15710,36365,104434.25072035017,6.64762894464355,0.42799884406582916
22,5122345.850979708,227386.17295602657,16056,36489,105130.3445614917,6.547729481906559,0.5084631557806468
23,5091278.672690498,228772.92906117544,16185,36345,102376.1595215365,6.325372846557707,0.6887067968042884
24,5129901.008587441,231433.94099372378,16281,36783,101932.16515195747,6.26080493532077,0.15185380325689382
25,5167567.408964237,232327.1027270454,16279,37106,100199.44380071039,6.1551350697653655,0.7327230887397767
26,5099607.549151056,228453.48451940267,15892,36915,97049.33725813116,6.106804509069415,0.2689526898203718
27,5160857.455857428,230244.86294662143,16017,37530,96423.94894473415,6.020100452315299,0.35943205239567105
28,5115003.038061537,227419.55035980733,15651,37353,92133.51351597795,5.88674931416382,0.27859080424491434
29,5163424.226680932,232610.508649135,16185,37429,96300.46363293612,5.949982306638006,0.35148596406585186
30,5150676.176652374,236404.0777956205,16199,37440,91420.88110395342,5.643612636826559,0.47920640965456623
31,5126696.026620535,228695.16098744792,15632,37538,89197.66782520463,5.706094410517184,0.3532923722867153
32,5149406.0636044135,227848.70165756496,15590,37828,87833.01082052074,5.633932701765281,0.1890916049503972
33,5120880.00187144,236467.0061212979,16121,37250,89017.33627577427,5.521824717807473,0.5031400636895802
34,5155166.559712142,234222.36871828476,15971,37717,88278.41121338659,5.527419148042489,0.28202538926277476
35,5149395.992912897,235181.28688182056,16176,37635,91142.22474699287,5.634410530847729,0.46179894115386455
36,5145298.722133481,235381.9283112885,16110,37596,89712.61756385883,5.568753417992479,0.46242609750988095
37,5143500.634232396,236546.52714489616,16168,37638,88521.32198097056,5.4750941353890745,0.6475468659771734
38,5151237.518310182,239581.53578713007,16397,37719,90060.79913445111,5.492516871040502,0.29926550260018503
39,5136722.743691662,236820.61542201732,16140,37833,86347.48744671218,5.349906285422068,0.195748008428522
40,5144058.051513669,234353.04314759615,15961,37981,84650.35985607597,5.303574954957457,0.5176683704339028
41,5155538.369274082,232574.59461469637,15884,38146,85215.98308459303,5.36489442738561,0.63055267390063
42,5137961.111894485,236524.2134563259,16232,37965,87521.5233290858,5.391912477149199,0.40815194795782495
43,5165004.618499226,239453.2626288963,16567,37985,89646.14930195037,5.411127500570434,0.38457021895723775
44,5147547.641284001,239531.86440468638,16414,37968,85894.35763938549,5.232993641975478,0.3299764266542835
45,5136520.709716264,238974.64091424458,16523,38037,87394.92740817108,5.289289318415002,0.3252941537597292
46,5144929.180617206,236389.78618961867,16207,38441,84909.45088944364,5.239060337474156,0.4146784898970392
47,5166000.335086366,236007.72612365635,16075,38878,82321.63875744483,5.1210972788457125,0.12150746939250157
48,5156933.018735992,238772.5997624502,16335,38630,82535.3270903638,5.052667712908711,0.3788460951678942
49,5106824.926298317,233527.87270281315,15899,38525,79240.24170963826,4.9839764582450625,0.12927225181106983
50,5162575.571359286,238884.86558788182,16276,38817,80649.83465466618,4.9551385263373176,0.28743042141583913
51,5131281.158055008,235200.8384963228,16001,38751,79366.19792011107,4.960077365171618,0.5875266776964778
52,5148096.433733188,233933.88266365635,15803,39092,76646.60116157713,4.850129795708228,0.35750918808304377
53,5153674.420389961,234575.45410387832,15798,39198,76409.1843950544,4.836636561277023,0.4819785045846651
54,5162616.45757341,231686.40484519207,15487,39507,73875.70529791476,4.77017532755955,0.4382550749613343
55,5167446.718708895,234202.37748137437,15574,39705,71580.94026800673,4.596182115577676,0.3961935862065424
56,5135602.694341435,232811.2803917263,15576,39498,71872.55519130101,4.614314021013162,0.354545382943655
57,5168250.123384992,232970.1990260715,15653,39881,74687.6950163876,4.7714620211069825,0.23243644347091652
58,5148588.533298602,230178.02871874304,15457,39823,72838.44557034872,4.712327461366935,0.40120825305663393
59,5153669.146335417,231846.35005409434,15472,39831,72736.88203817158,4.701194547451627,0.43378615757608835
60,5152617.438939718,232472.39721751932,15534,39582,71831.54477748422,4.624149914863153,0.41103314863899626
61,5167050.933278028,240195.30987010917,16144,39352,74435.89724910106,4.610746856361563,0.2972979274226387
62,5138051.831973646,235979.4359694268,15848,39175,72987.9424964563,4.605498643138333,0.6482861568840673
63,5174128.959485917,237249.15387527904,15902,39612,71629.94887990245,4.504461632492923,0.33640572673052455
64,5150196.769872025,237996.8273257061,15951,39401,72064.47361950291,4.517865564510244,0.5806237324392627
65,5135532.23261939,235050.40584774272,15731,39496,70122.6807413588,4.457611133517182,0.41364360040709636
66,5152556.056948377,236318.96094759766,15867,39596,70638.50415534648,4.451913036827786,0.3185884331441764
67,5174925.07941186,239893.0612022855,16073,39723,70295.19359761404,4.37349552651117,0.27120985435403355
68,5142773.8175523905,236939.47546032525,15916,39509,70831.07079831958,4.450306031560667,0.4373331725751952
69,5116760.431885861,238346.80166200496,15893,39232,68747.09000302694,4.325620713712134,0.39282244084106643
70,5136738.7845730325,238233.61553322722,15952,39382,69035.22467778309,4.327684596149893,0.35401435812965837
71,5186247.774404905,237347.29055502612,15850,39902,68741.53273801564,4.3370052200640785,0.4683862400352714
72,5155971.965908209,238933.80387927202,15962,39716,67657.51939511088,4.238661783931267,0.34595882415660906
73,5164716.923318415,243815.46621865508,16290,39643,68756.49630345468,4.220779392477267,0.4762590338356491
74,5146811.960126076,239588.69876590863,16024,39734,68186.99523437105,4.255304245779521,0.4066206599393003
75,5146137.383582363,244048.60500141868,16465,39471,70433.90690946701,4.277795743059035,0.46204784697951795
76,5144952.634440771,241144.48143456224,16218,39584,69724.83000717682,4.299224935699644,0.4850207116882083
77,5144624.445692693,243838.71238457956,16350,39489,69332.90490659322,4.24054464260509,0.4624862223943532
78,5132755.377965379,235902.24225519644,15833,39885,66484.56598351254,4.199113622403369,0.32955174147268945
79,5127928.095876514,243680.51633187936,16273,39496,67126.67809075386,4.125033988247641,0.22046421222900994
80,5148994.342654436,245312.10779844003,16462,39441,68820.82999921357,4.180587413389234,0.4821051366860695
81,5149055.789647694,244116.74700905598,16378,39455,67430.82487803683,4.117158681037784,0.4442918073212094
82,5159407.278401882,245379.46191342187,16432,39455,67869.95974870509,4.130352954521975,0.25055594336888104
83,5151890.672152227,250735.13340568214,16929,39086,71390.68415066872,4.217064454525886,0.4125866497763222
84,5125087.275660276,248542.9303055167,16862,38807,71761.73618930072,4.255825891904918,0.25130204799379435
85,5141906.229218152,248487.7542932595,16811,38928,72518.85991158284,4.313774309177493,0.3916216080689155
86,5100847.22792787,251508.40078919174,17048,38341,73444.17871379363,4.308081810992118,0.40864055231185886
87,5104091.520253701,258261.55782342772,17518,38128,74626.09931726969,4.259966852224552,0.3945503742198811
88,5141283.235618686,252671.26694671783,17062,38664,72568.38274747711,4.253216665541971,0.3505321492452643
89,5112637.672932708,255053.72689136057,17248,38272,72505.29297205395,4.203692774353778,0.4864447499939025
90,5132272.535576212,259707.965267617,17602,38162,74181.16295585386,4.214359899775813,0.46118037349880475
91,5145405.822938832,257617.2501618025,17320,38567,70492.05933290489,4.069980330999128,0.3907596958716797
92,5154453.657323666,258157.07517217752,17325,38493,70422.525126946,4.064792215119538,0.5216071623348989
93,5172938.381713377,257533.69413276974,17303,38753,71194.08903098151,4.114551755821622,0.38013214734925177
94,5152395.652630048,261607.52949736294,17649,38330,71721.70509251943,4.063782939119465,0.428946540183421
95,5150839.558922484,256895.5692998686,17268,38640,71524.71148333029,4.142037959423806,0.4537600941861351
96,5141681.991453735,250416.99735525268,16827,38958,67985.24173571198,4.040247324877399,0.5406014475560681
97,5142203.937416974,252069.63628078808,16892,38936,68172.21763098049,4.035769454829534,0.5377779773869495
98,5134013.655753767,249582.08412528405,16766,39137,68296.11244988216,4.073488754018976,0.5144978780876976
99,5129855.678634007,246236.44291536295,16532,39370,67495.69661051335,4.082730257108236,0.13974209218132377
100,5121352.777493792,250140.80147732698,16781,39066,67912.13469082257,4.046965895406863,0.3507624018688095
101,5164506.4869059175,249357.94724838802,16634,39661,66231.04014943211,3.9816664752574313,0.4230896544973308
102,5161099.328715535,245793.67750322266,16366,39743,65196.065149195485,3.9836285683242996,0.4412289448382132
103,5145451.632966207,249318.93391573662,16699,39453,67241.4601787104,4.0266758595550876,0.4757292850031285
104,5127895.402001585,247069.42176871726,16457,39496,65360.57868103946,3.9715974163601784,0.16108448774149503
105,5159479.909872827,252629.83968833316,16810,39462,66519.68928343173,3.9571498681399,0.0013408952266061314
106,5161464.1233037235,250850.38603805602,16581,39591,63374.16271731427,3.822095333050737,0.406013218863119
107,5133092.969744478,256224.7866143489,17191,38893,67318.18778465012,3.91589714296144,0.42811841879596835
108,5184722.6243907865,256594.62709539506,17167,39304,67284.15182900544,3.919389050445939,0.4678302124731142
109,5194341.197251939,255367.1609320971,17041,39555,67229.45655250966,3.9451591193304183,0.29593348531809605
110,5147236.935156777,257506.6476399307,17332,39042,69406.53892832881,4.004531440591323,0.31798286878306325
111,5146561.729932669,252771.2120398733,17114,39238,69139.50104611619,4.039938123531389,0.3832580245377287
112,5164401.944755046,255804.35239752484,17226,39234,68805.35256447301,3.9942733405592135,0.5064701220660435
113,5142604.464115144,259795.1599279624,17569,38844,70000.86366835024,3.9843396703483545,0.5008859354899706
114,5155689.179259206,258796.1501927747,17379,39038,67762.90195566534,3.8991254937375763,0.4271129676913091
115,5111377.735295192,263905.93584817083,17839,38238,70777.53208209795,3.967572850613709,0.41812247147586296
116,5147050.226600771,258519.5654305136,17352,39053,67726.23597344135,3.9030795282066246,0.16472708916607087
117,5117156.650793316,253698.26876264543,17051,39203,66039.98804268891,3.873085921218047,0.5490529277875322
