episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,4002457.1863803463,194192.0680260573,15806,21558,165190.76003909865,10.45114260654806,0.38988817715830687
2,4197620.83298395,207965.85045966983,16559,23500,163319.1771727071,9.862864736560608,0.16081577955524654
3,4359925.129152326,217143.65803822113,17769,25296,167146.73465867186,9.406648357176648,0.3573631616527318
4,4513888.31681284,222151.2564785655,17989,27290,160276.05805409627,8.909670245933418,0.22199653554216722
5,4576801.553603835,221982.8386741405,18030,28096,158506.73654246048,8.791277678450387,0.531169762150357
6,4617943.548315005,231223.4590008707,18551,28681,157823.12743964908,8.507526679944428,0.24861989113481156
7,4707886.371985343,214243.88740629575,17078,30691,145215.2724050194,8.50306080366667,0.34842195043285923
8,4703522.182167603,219086.7149822492,17021,31065,135656.15730978563,7.969928753292147,0.29292965707510343
9,4740160.084562302,210055.68178261077,16110,32009,128286.1237172255,7.963136171149938,0.40600927337546744
10,4715269.196021918,215203.56451466357,16499,31743,128831.91957787513,7.808468366438883,0.40997261991141815
11,4734101.898147431,203956.87454132014,15355,32854,118685.8754974297,7.729461119988909,0.33819715333260747
12,4749110.179176356,210033.6297458435,16056,32593,123660.07098517328,7.701798143072576,0.616714721847532
13,4752351.469177689,204775.19210508352,15489,33241,116649.25894214773,7.531103295380446,0.3577074762128704
14,4775424.285739812,203657.3967772336,15269,33596,112826.6237591706,7.389260839555347,0.334405477999176
15,4807308.937955072,208768.84365473114,15637,33819,113517.58063962929,7.259549826669392,0.5594368261426805
16,4807510.022247414,202659.55275034858,15184,34217,109734.92320520426,7.22701022162831,0.0
17,4806474.846083449,203815.7965542042,15197,34389,106200.1179039105,6.988229117846319,0.32776782632169965
18,4793066.103384382,207303.80363704063,15578,34032,109508.74608819009,7.029705102592765,0.2508008096666574
19,4824286.75350174,203339.63479938314,14916,34861,102469.5365427627,6.869773165913294,0.4784512410349366
20,4809827.845671338,210902.1007164315,15643,34379,107148.22333920718,6.849595559624572,0.5689734025287737
21,4814798.174164236,205405.51856417427,15123,34858,101246.40414346056,6.6948624045136915,0.6260422421884527
22,4794352.281634745,205648.72686717802,15148,34640,101501.8680875305,6.700677851038454,0.6434255707730674
23,4814717.536336211,206513.3297243725,15078,34923,99141.71177933522,6.575256120131001,0.6922073026248523
24,4800581.878379724,203815.30521655496,14893,34967,96484.14668630039,6.47848967208087,0.36649071033714886
25,4820966.99240536,205997.7719527286,14904,35271,94876.14410254057,6.365817505538149,0.3875972400119163
26,4818438.051631771,210091.00195576638,15011,35292,92110.31797336697,6.136187993695755,0.13296144639130797
27,4783796.41109989,207654.4013484009,14919,35325,90933.5016380738,6.095147237621409,0.24905378672216477
28,4778755.810137294,208099.80052139805,14805,35301,88328.60136993365,5.966133155686164,0.507692194962318
29,4804423.182969423,210787.40270433095,14910,35418,88125.53294364859,5.910498520700777,0.45470712918141964
30,4788662.756387451,205920.1951363031,14531,35456,86490.76301790832,5.952154911424425,0.3537284379213132
31,4783625.624280353,206313.89505909904,14376,35763,82971.30817910876,5.7715155939836364,0.301582177955597
32,4759307.638704693,213766.05915145428,15096,35099,87286.88533575994,5.782120120280865,0.36546056677921634
33,4797868.428335313,212456.31173234244,14941,35589,85286.62929433367,5.70822764837251,0.6910330822897884
34,4781819.472294702,208055.51150846694,14577,35705,83073.04389692152,5.6989122519669015,0.626275549104788
35,4783789.032912731,209411.41784564842,14632,35730,82959.0383953659,5.669699179563006,0.4915622906113871
36,4791360.193307355,213883.38112540852,14957,35687,83156.36870289364,5.559695707888857,0.5618607096599908
37,4798092.405591299,209786.91563463068,14662,35886,81765.1231609211,5.576669155703253,0.4536476973738927
38,4789590.108700343,213685.62900623807,14837,35830,80121.51678116676,5.400115709453849,0.28343445038088333
39,4776542.435328404,209542.71160318243,14604,35832,80011.18901963854,5.4787174075348215,0.5081787329113282
40,4774064.858519739,216928.77474480882,15110,35476,81083.17622465345,5.366192999646158,0.43758574916426146
41,4788150.914865488,213038.32349359384,14785,35917,79834.69032577616,5.399708510367004,0.562587390704837
42,4768619.135946549,213696.171105692,14725,35751,77204.76083343795,5.243107696668112,0.39467514758394945
