episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,4001197.2643944947,193499.62243738753,15803,21447,166281.0162045022,10.522117079320521,0.31303620301492524
2,4274089.956793889,212140.00079395075,17185,23838,167174.1180180799,9.727909107831243,0.42342010661836404
3,4471611.516474653,221818.91834449125,17987,25795,165476.83692622825,9.199801908390963,0.05635794564469149
4,4543292.537215526,224799.64752757605,18430,26883,166049.29812551808,9.009728601493114,0.5451726586701927
5,4666926.958146701,225481.10617703793,18185,28614,158524.91645463306,8.71734486965263,0.3137683067618461
6,4802286.184955874,220180.65389856824,17804,30683,156766.8237348871,8.805146244376942,0.49989693550677966
7,4849984.894415082,216747.75955278028,17322,31625,147334.15411156334,8.50560871213274,0.2923509893208577
8,4938707.884249866,226411.76371107134,18178,32252,152351.29853247342,8.38108144638978,0.6090612808434623
9,4969834.807621363,225844.1765563481,18069,33104,147623.6068168543,8.169993182625175,0.2587302971644109
10,5007356.451406946,227987.43225310143,18089,33713,143873.95535484553,7.95367103515095,0.36716239785703475
11,5016654.811995057,223520.47804345068,17576,34202,139349.9726563495,7.928423569432721,0.7275138172692972
12,5033385.849955766,221055.8889679363,17159,34729,135387.32022130946,7.890163775354593,0.29707969451167376
13,5100207.672179218,222442.66588817048,17126,35606,133577.63886245692,7.799698637303336,0.32672687104079057
14,5082867.6865078425,224864.46130574064,17220,35253,132608.06044687025,7.700816518401292,0.33298018835654003
15,5102514.390612538,217414.07380762664,16527,36073,125119.04151687746,7.5705839848053165,0.31124394375161707
16,5108524.509491135,221857.52962148533,16742,36060,123987.8829649056,7.4057987674653925,0.407802337889478
17,5119984.762858483,226167.98405349784,16913,36067,123548.59463753838,7.3049485388481274,0.35604768186003455
18,5131386.992605224,223579.75224332127,16732,36431,121172.75232492086,7.241976591257522,0.4045130136301018
19,5134404.780075175,219858.32896796268,16389,36707,117367.30869821938,7.161346555507925,0.20347764971237384
20,5168417.661897283,223687.2218723883,16481,37124,114371.43938737609,6.9395934340984216,0.5752865819812436
21,5174853.417131103,223300.13203133724,16374,37279,111888.82898846308,6.83332288924289,0.4947554853073521
22,5198892.766662232,220160.80149547037,15981,37765,107558.5374229364,6.730400940049834,0.5458642855617002
23,5168120.457320383,222429.0026637204,16142,37485,107958.34162135486,6.688039996366922,0.26204462190068456
