episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,2381685.9012407325,118025.09903365724,9456,12886,94772.41353415599,10.022463360211082,0.45917155191342485
2,2416529.5534107815,101884.2994138432,7984,14508,79092.79022248277,9.90641160101237,0.7315520262275723
3,2396901.252230793,104182.88876927673,8238,14558,76751.76328789284,9.316795737787428,0.3123909265928441
4,2388025.459099496,100384.59844202698,7859,15139,71010.30065311336,9.035538955733982,0.33907913809475115
5,2378936.0280067064,101674.15987568026,8099,14933,75284.03215803592,9.295472546985543,0.3232541097878603
6,2383429.8714297954,98225.49116014173,7695,15278,69889.93618430984,9.082512824471715,0.8
7,2380296.3322238945,97471.80634919477,7668,15370,69189.45664535307,9.0231424941775,0.5436855753333018
8,2399446.7635910497,99524.34421581724,7791,15479,70055.3328058295,8.991828110105185,0.0
9,2389219.6836558385,97172.9317604257,7619,15674,66791.32568827605,8.766416286688022,0.37752016260840066
10,2377934.625111878,96826.75948655054,7613,15687,65097.22817799845,8.550798394588,0.23342801425837606
11,2405770.1973078963,91547.91394695303,7028,16239,60861.537768999464,8.659865931843976,0.5112415247958464
12,2394280.264105545,95660.65722785948,7151,16100,58412.74448560785,8.168472169711627,0.39929615316187905
13,2387749.391778188,89564.03983213298,6677,16405,55510.43647556707,8.313679268468933,0.42405861324640387
14,2396564.8878591643,89391.17628639675,6572,16655,53906.12054630501,8.20239204904215,0.25830586157056395
15,2411839.058305181,87658.96680396641,6431,16938,52116.270963450894,8.10391400457952,0.27693698292623614
16,2395925.913481515,89090.70465310544,6536,16815,52024.22747696227,7.959643126830212,0.12553009993213093
17,2392827.5334444256,90845.42149982671,6698,16650,51917.67946888862,7.75122118078361,0.43395878976829105
18,2408086.6151944147,87910.00249745387,6141,17173,46281.04607574671,7.536402226957614,0.26203827234513055
19,2419629.734470413,91123.64378200154,6425,17051,48569.45369185797,7.5594480454253645,0.18026620274949304
20,2419941.0875353715,88480.59281832799,6239,17154,47341.27281747476,7.587958457681481,0.4162706073450835
21,2404580.5119898287,89563.58889271667,6219,17027,46001.4167661615,7.396915382884949,0.5935629213522359
22,2400153.603094871,90056.18337076674,6397,16964,48016.86786436662,7.5061541135480105,0.3564919780037595
23,2411158.5509986663,89290.20086127096,6205,17231,45245.10548795649,7.291717242217001,0.6517349894824926
