episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,2447009.171469286,102842.84820839719,7880,14730,80639.13498062233,10.233392764038367,0.35344113328160953
2,2428698.576884147,103882.7068086255,8361,14470,86999.52791722378,10.40539743059727,0.12562482225584115
3,2404331.0010798182,104082.71338654793,8124,14747,79059.87873370045,9.731644354222112,0.4149952554900819
4,2418431.0623862008,102088.11533716349,7853,15272,73199.50494302298,9.321215451804786,0.2780936015018577
5,2396078.769561791,100161.81241961806,7643,15393,69160.53003181335,9.04887217477605,0.5334008106610757
6,2408150.7862629043,95452.59922600149,7158,16033,62479.804069953025,8.728667794069995,0.10119279346668691
7,2388022.144052231,92466.85730209562,6972,16091,59904.61381980269,8.592170656885067,0.16534949122711806
8,2414912.2420788184,88887.63768519436,6683,16547,57528.87346761217,8.60824083010806,0.283219448133297
9,2411984.6425795266,90569.50814659546,6603,16643,53009.87225939654,8.028149668241184,0.30462176487106796
10,2406279.6753326817,94660.3107762924,6927,16313,56871.48752933554,8.210118020692297,0.6348455225525775
11,2421567.8287406433,89054.76683144507,6446,16889,50883.556438048785,7.893818870314735,0.5104704334104222
12,2414325.9860431105,88134.9376999976,6372,16943,50413.39048784121,7.91170597737621,0.46310716076556796
13,2394857.122418572,89116.64203054563,6385,16921,49267.273193079935,7.716096036504297,0.6851060734243206
14,2410226.6466481066,84739.5727638325,5855,17323,44455.289668996564,7.592705323483615,0.26203334457635574
15,2420111.5274473317,89265.53993422029,6363,17087,49416.39806728052,7.7662106030615305,0.3439599652842421
16,2415499.3683079304,86701.95189852531,5941,17460,43783.97875677792,7.369799487759287,0.14907997815098856
17,2427700.406550746,85693.1193986525,5856,17459,43417.06705328425,7.414116641612748,0.47457882330110435
18,2431083.1749569373,86101.60936500935,5804,17492,42244.82027789033,7.278569999636514,0.7015433082050138
19,2424515.942974835,88639.49328432055,5973,17333,43311.78992567923,7.251262334786411,0.3619617781845926
20,2432305.8421782204,86878.00104545681,5749,17616,40522.6391100975,7.048641348077492,0.4884621859704511
21,2449861.1472313246,85507.64087843405,5654,17925,39704.95778728058,7.022454507831727,0.47356167798579396
22,2435843.7569017415,85881.30170014646,5622,17845,39110.62029276236,6.956709408175446,0.3349047535188615
23,2419202.872241358,86572.0576116944,5632,17738,37358.00112496211,6.633167813381056,0.35550340621044374
24,2438493.4704965386,88354.6845317399,5650,17767,36787.36446520182,6.5110379584428,0.22468668266124447
25,2414699.485579396,86480.86153413448,5557,17784,35999.18677416708,6.478169295333288,0.3992303339471233
26,2440868.435331779,86988.32428310247,5463,18026,33901.820787161334,6.205714952802734,0.46673343987274857
27,2418021.91301671,88635.68414724525,5649,17795,35327.869492590806,6.253827136234874,0.30922070611051267
28,2428577.6751743774,88148.97424195475,5716,17766,36572.07305981427,6.398193327469256,0.5549300953782292
29,2417922.702565614,87304.65387359752,5582,17874,34528.21879889691,6.18563575759529,0.29625150089765256
30,2412904.7593469904,89702.51578161174,5653,17824,33270.08089173884,5.885384909205527,0.31225201907419453
31,2416469.8200989175,88847.98745958309,5578,17901,32305.636930061995,5.7916165166837565,0.4110446106017205
32,2414179.8835079228,89994.35834780324,5782,17750,34641.58847406458,5.991281299561497,0.38165436751404325
33,2410346.0168723688,89687.45986383605,5650,17836,33167.91618100445,5.870427642655655,0.3641800676748909
34,2408908.7284245505,90556.43466812432,5689,17811,32362.87542466109,5.688675588796114,0.4051613295967479
35,2417794.7133988785,88089.92631454077,5515,18021,31622.32481282153,5.733875759351139,0.4756929002529718
36,2406544.3042069515,89280.9187011898,5559,18014,30001.709530296946,5.396961599261908,0.5091305680856955
37,2389138.478050802,89840.51623821465,5630,17913,30359.784465814046,5.392501681316882,0.38256891907232965
38,2394060.4255741844,89670.0274989119,5620,17934,30014.10553994626,5.340588174367662,0.2917062545799831
39,2403205.689395832,88723.22434362056,5551,18060,29617.205163362643,5.335472016458772,0.1737130814344614
40,2378435.259896298,91328.74395125934,5804,17663,31684.697745541773,5.4591140154275966,0.5011225739186155
41,2398021.0021883845,91234.3631630756,5760,17936,30767.48850695653,5.341577865791065,0.4516982543197888
42,2386602.1109758476,91329.9113964152,5779,17736,31404.215372767732,5.434195427023314,0.43789210408946133
43,2380777.6269967547,91244.5835341582,5768,17736,30358.61700904356,5.2632831152988135,0.6786763238341029
44,2375916.6976768817,89351.80752469551,5628,17822,29471.847180949997,5.236646620637882,0.3343171853662482
45,2387443.17779074,91011.65456850093,5800,17823,30842.389547929994,5.317653370332757,0.45916996048117537
46,2386774.9824167355,90365.2482316514,5700,17909,29000.43555049395,5.087795710612974,0.42246006067887615
47,2390236.0307872673,92636.72594303764,5791,17852,28971.046530097145,5.002770942859117,0.21501863271289873
48,2380745.6405265694,90552.66465425947,5684,17952,29015.74767718913,5.104811343629334,0.38892703815112756
49,2364185.4807677697,94017.10192509046,5969,17589,30706.842946502256,5.144386487938056,0.4371284704707365
50,2369602.7443160256,93394.0415862364,5932,17702,30274.542938343697,5.1035979329642105,0.5124672901406315
51,2373724.5656974525,94221.16940196381,5936,17760,28636.03834610712,4.824130449142035,0.5277461655294157
52,2358536.632995599,91212.68947347347,5828,17888,28380.987057585287,4.86976442305856,0.3876378821060922
53,2359098.6890315027,96327.31589144756,6117,17577,29098.40361674065,4.7569729633383435,0.429417038823439
