episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,3679572.88141109,170628.20234212224,13591,21225,140475.32441910682,10.335907911051933,0.2644229523422519
2,3765790.129557083,166141.64557047992,13298,22854,129472.7003639023,9.7362535993309,0.6159053012244355
3,3766026.155572081,165079.13168268438,13398,23671,124215.95918140197,9.271231465995072,0.30669298126136774
4,3720586.040143404,166326.27842915567,13492,23743,123440.36132838359,9.149152188584612,0.5020226076496288
5,3767383.257588135,154329.2419844985,12535,24864,115697.42575369336,9.229950199736207,0.36258137973845006
6,3765817.7978946143,158136.69233991625,12658,24954,112107.86847197331,8.856681029544424,0.6017181309581072
7,3764857.7979040765,159134.82486956948,12612,25183,111201.64714471133,8.817130284230204,0.48811814890516086
8,3773687.3333153347,149710.06494488282,11724,26101,100871.55565559758,8.603851557113407,0.23219547743466534
9,3771417.263919172,154625.82520345412,11977,26051,99881.20445725549,8.339417588482549,0.37822357788621613
10,3788764.4311388806,147733.41731880975,11234,26836,91520.31144837965,8.146725249099132,0.3641848207194986
11,3784491.6563028703,145788.79270600982,10940,27228,87344.94045841962,7.983998213749508,0.05520436686513852
12,3773807.2628756235,153549.4910851802,11592,26693,92210.2895285384,7.95464885511891,0.1173081790626318
13,3775566.3122037747,147715.9562601727,11016,27376,86213.7180804037,7.826227131481818,0.34792766222812016
14,3799292.8739111223,149793.98307728095,11141,27421,86076.62061970135,7.726112612844569,0.4255126329054822
15,3780590.242080075,147523.94587136517,10743,27695,79040.76040056882,7.357419752449857,0.38201755118619174
16,3800641.295666394,147920.11246123174,10845,27821,82042.4442430008,7.5650017743661415,0.4713989958608392
17,3795903.2148070685,145799.1593096775,10550,28122,77106.18442791566,7.308643073736082,0.1377464427986152
18,3780198.0126991402,150276.68992218052,10780,27771,76512.9758061625,7.097678646211735,0.7675401114102954
19,3757604.8020900083,143887.12663082688,10298,28079,71691.43902184686,6.961685669241295,0.39876324770707317
20,3783515.526915728,151266.95494467768,10658,27987,72538.20965301908,6.80598701942382,0.3853683531363312
21,3790283.139727498,145357.60106999095,10191,28465,68304.99667918151,6.702482256813022,0.2595307409809478
22,3788927.8768852116,145794.34855670022,10126,28449,67227.34252690917,6.63908182173703,0.25162725351486037
23,3764198.5452145515,148469.0923685781,10256,28333,66534.22782880237,6.487346707176518,0.2519473435909954
24,3763927.856866095,149850.30557692715,10482,28249,69123.12570429691,6.594459616895335,0.4856974056381007
25,3775935.014823654,148636.03878544288,10322,28473,67692.33236219425,6.558063588664431,0.4498968138765341
26,3785724.337964323,151469.50993897417,10479,28472,66744.34277482907,6.369342759311868,0.41765526851364004
27,3776301.741280939,148849.78447381736,10264,28624,64793.30943424762,6.3126762893849975,0.263141238335848
28,3770253.804020894,146408.21620700558,10058,28738,63524.654977123195,6.315833662469993,0.421899267274729
29,3751706.8722118135,149735.56378746073,10070,28699,59401.08512700339,5.898816795134398,0.010904396565898145
30,3759316.006817263,152358.27638716612,10325,28598,60660.999751511445,5.8751573609212056,0.29746344344152975
31,3763158.3906543236,149702.79094145691,10121,28871,59903.55579826941,5.918738839864579,0.38290879657793725
32,3734219.807564907,148045.6215964937,9857,28939,55907.02889174562,5.6718097688693945,0.46420701168505274
33,3743591.535894397,151713.2940632311,10176,28649,58364.222718958634,5.7354778615328845,0.5953263040360638
34,3730833.6762742875,152826.60235456703,10176,28661,56435.1104145401,5.54590314608295,0.3351339562753173
35,3741247.574646471,148672.13063154247,9780,29055,52890.131822875424,5.407988938944317,0.3863730623611376
36,3740899.919327193,152771.07377498524,10046,28855,53795.15842810235,5.354883379265614,0.27105068047356157
37,3738660.4076127196,151140.92444447902,9974,28879,53834.90178425142,5.397523740149531,0.4348053393645043
38,3746491.9828800154,152892.2547278187,10010,28940,52087.41308535727,5.203537770764962,0.5633709064736828
39,3746289.6340259737,153542.76170594565,10046,28974,51508.49307468297,5.127263893557931,0.3517928727619011
40,3729177.5329377186,154736.0272240638,10104,28692,51304.60492452836,5.077652902269236,0.5633262671967587
41,3733315.3745084964,155082.55460914518,10189,28773,52783.84803160463,5.180473847443776,0.4312789206943418
42,3733545.585128656,157630.8377873267,10294,28758,50641.85529506156,4.919550737814412,0.443461655620776
43,3738533.70230984,156985.2306507913,10158,28853,49536.09530972093,4.876559884792373,0.26714409586498167
44,3729588.9359941054,155939.0992196094,10233,28819,50503.31339057558,4.935337964485057,0.1524020714312523
45,3744281.868063331,157162.27903921614,10231,29049,49765.41534625096,4.864178999731303,0.43558942305845993
46,3710737.9362210445,160004.1241201654,10534,28613,50200.80379645916,4.76559747450723,0.516252537641043
47,3721034.2214976153,158050.52039930364,10265,28810,48447.68916513516,4.719696947407225,0.4359358874393984
48,3709418.486870286,159044.59595075567,10298,28846,47568.12751175176,4.619161731574263,0.5357511356261457
49,3698718.0348131987,159357.78424688918,10388,28583,48689.306462183624,4.687072243182867,0.33143350159685936
50,3719901.554212174,164631.56426674445,10799,28522,49575.16746944181,4.590718350721531,0.2790540874721458
51,3705472.6534669497,160136.8395338419,10425,28800,47121.422910482404,4.520040566952749,0.3803357491568012
52,3701589.3398811365,166082.63464899253,10872,28527,49090.35277690087,4.515301028044599,0.4499953469135068
53,3691138.2465517414,161337.60789717347,10443,28665,46361.00028220569,4.43943314011354,0.27891018057883765
54,3708580.3046587976,160603.92816339343,10478,28890,47187.176890285176,4.503452652250924,0.40757354305351684
55,3695440.577333483,159743.41791951095,10394,28793,47161.19238402919,4.537347737543698,0.33745615778442883
56,3695147.577521911,161216.68196330752,10408,28847,45911.622725438385,4.411185888301151,0.41627084214466065
57,3686371.0194609454,161239.975426181,10466,28779,45911.57007848414,4.386735149864718,0.4315438695998147
58,3715406.8391497578,158168.01267767456,10172,29417,44611.92542590739,4.3857575133609314,0.5471214532774161
59,3700549.957548098,161928.98795710536,10392,29009,44936.90613232139,4.324182653225692,0.3198915436073644
60,3699755.613042243,158884.6988866258,10260,29107,44067.45801173244,4.295073880285813,0.5808570460528084
61,3704639.7079281686,161856.8188925235,10451,29021,44339.53410918896,4.242611626560995,0.3886529215301584
62,3700864.4468424334,163296.74867560237,10540,28865,44385.00938258465,4.211101459448259,0.24091883204196105
63,3708176.1405932466,165145.69260376503,10657,28774,45077.4473372164,4.229843983974514,0.3754399303229678
64,3722926.8592554894,161642.48671640127,10391,28987,43128.224421349805,4.150536466302551,0.4533898935999759
65,3700244.835413248,166498.4613832389,10633,28693,43280.23018645411,4.070368681129889,0.37175714570567847
66,3704570.171568615,162798.19146650168,10515,28884,45735.49556799357,4.349547842890496,0.38116217329149976
67,3706786.1040922333,159892.79651928679,10217,29050,42684.720554862964,4.177813502482428,0.3675761998413603
68,3709491.41890598,161219.3413667261,10360,29058,42778.75552325702,4.12922350610589,0.36285020627617165
69,3685070.7936770543,164592.6760059002,10491,28630,42270.6502436579,4.029229839258212,0.38865829959906145
70,3708966.7080039387,166868.01908335096,10665,28657,43441.85902087203,4.073310738009567,0.4736679368968227
71,3733812.5866476037,165773.40130357165,10593,28875,43520.384816048965,4.108409781558478,0.27952666328550446
72,3714438.285364609,165417.51965783146,10504,28907,41601.42441840044,3.9605316468393412,0.2154547776665519
73,3705336.942628691,166977.35341475424,10720,28774,42812.2710941526,3.9936820050515487,0.3935428784550412
74,3689168.0077369837,167372.54921333957,10657,28572,41628.793320204655,3.906239403228362,0.2855062478958798
75,3701673.1465765014,166268.0508139804,10691,28709,42426.62658904375,3.9684432316007623,0.37353830358147744
76,3707543.31860163,164016.12192531643,10342,28920,39961.09915777541,3.863962401641405,0.2651234142598623
77,3681260.178417971,167380.61938249104,10659,28595,40815.06234542087,3.829164306728668,0.1953555317872157
78,3663339.1313736695,166527.96378658497,10722,28456,42401.48951504174,3.9546250247194314,0.34560113299496503
79,3674545.136258222,165403.84569552192,10614,28694,41645.00394343961,3.9235918544789534,0.4074732513594326
80,3669925.8629203765,164867.5641689721,10612,28756,42089.7033002747,3.9662366472177437,0.34646526293429447
81,3675954.7979137534,159846.3237823667,10195,29189,39984.54804154519,3.921976266949013,0.2530198655447131
82,3661807.5458695237,163815.4791309743,10598,28832,42583.64015684832,4.018082671904918,0.31440350826576063
83,3649754.724228453,167315.73713146744,10833,28411,43130.37005714954,3.98138743258096,0.45565599329610407
84,3675159.4364982876,165145.26324223008,10697,28916,41884.66407475917,3.9155524048573587,0.282783737885116
85,3651172.568030531,162915.29565692533,10582,28793,41884.30594362245,3.9580708697431914,0.18280362514898732
86,3668052.3945686906,163241.27667831563,10572,29029,41632.2076703265,3.937968943466373,0.4000896486789088
87,3649791.085709934,164162.94218757853,10529,28850,40157.062723790055,3.8139484019175662,0.4330813139300429
88,3666748.1550368136,162388.6340920716,10524,28955,41596.6528536127,3.9525515824413437,0.48691821546440894
89,3658780.6833895943,161439.5566398795,10354,28985,39473.84027548132,3.812424210496554,0.37141824474121143
90,3669745.2479495183,166900.5077152589,10773,28781,40674.81561045194,3.775625694834488,0.4564317189666536
91,3650770.5492426828,162176.09108928352,10408,28973,37870.6941749765,3.638613967618803,0.4047754148047552
92,3653955.508528672,166807.6445151359,10680,28809,38547.122212663875,3.60928110605467,0.4196993108666064
93,3640182.3647268284,168356.4909168686,10794,28726,38024.78289249835,3.522770325412113,0.4740491041355999
94,3634121.282714245,166967.06461429506,10718,28671,38714.27063203986,3.6120797380145415,0.3644190038589379
95,3640547.1348210834,167655.6937178398,10811,28692,39229.73885291693,3.6286873418663337,0.554660808090739
96,3665617.8578841435,168146.42254038647,10839,28866,39524.21925658049,3.6464820792121495,0.41085011540230687
97,3650760.040689444,168596.3416296002,10887,28709,38904.8215748028,3.5735116721597135,0.42023653019812657
98,3650921.5543712326,167528.72640924872,10799,28815,38693.6470537577,3.5830768639464483,0.48158030860016243
99,3645063.7077941853,167869.89470894242,10953,28572,41099.755798563725,3.7523743082775245,0.4179978780643463
100,3655743.9580836208,164415.5905963437,10607,28900,38902.04225140065,3.6675819978693927,0.33548605152482597
101,3634566.4340646937,167283.386071203,10858,28532,40124.72105455659,3.695406249268428,0.38179671937926074
102,3639198.87649147,166180.7910096697,10751,28775,39227.48985055592,3.6487294066185396,0.42229713710858374
103,3641781.088714823,168252.8346254341,10814,28640,39090.753534046584,3.614828327542684,0.5300900678005748
104,3626665.2985829357,169380.06805096884,10998,28598,40745.886835200916,3.7048451386798433,0.4725987643679833
105,3621355.163803835,171527.56494520052,11073,28344,40280.14646757243,3.637690460360555,0.40336749743615563
106,3641256.250109791,167811.29311458216,10865,28796,39476.736253555915,3.6333857573452293,0.35710945333835253
107,3639712.4246337744,167801.93717805386,10815,28758,38634.75940243619,3.572330966475838,0.1491603754784503
108,3643831.5780636896,169668.3809964997,10929,28672,39594.30193050541,3.622865946610432,0.3048903595096176
109,3655809.252028712,172269.04475461622,11042,28699,38606.74558967225,3.4963544276102385,0.4226145031500348
110,3667761.0525779617,171108.36767552054,11033,28688,39601.35492712998,3.589355109864042,0.35667390862362286
111,3666608.9813735564,165491.0886308163,10586,29057,37125.36252986455,3.5070246107939305,0.3711346406158015
112,3647617.437945117,173397.7002321598,11156,28514,38677.32460063381,3.4669527250478493,0.40030857559387784
113,3645316.53911122,170020.4424649197,10939,28613,38332.77259750851,3.5042300573643397,0.4362438085848957
114,3632879.386250646,169705.05459270184,10976,28658,38507.25396438315,3.508313954480972,0.26536184672652174
115,3642705.562494767,169792.80061174138,10973,28696,38332.7077201262,3.4933662371389955,0.39904642849529826
116,3635795.8247264526,171308.9087922531,11087,28581,38703.38576265328,3.4908799280827343,0.5013442391010787
117,3643931.103254053,171114.26119362778,11077,28612,38847.795403254226,3.5070682859306874,0.36541754012331107
118,3621249.034904997,175084.28452285245,11365,28271,39959.419680534076,3.5160070110456734,0.4015654293574217
