episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,3245303.1315921606,157198.6584513513,12565,17647,128472.9699247332,10.224669313548205,0.5553455990377583
2,3263680.0964438953,161730.84314326197,13015,17951,129481.14340550943,9.94860879028117,0.6102128405927522
3,3273879.5667024297,149267.44294775478,11979,19446,116058.75390687899,9.688517731603556,0.0
4,3259223.752820238,146558.03743434642,11935,19769,111525.02914962174,9.344367754471868,0.41418019826733693
5,3289761.1609484237,146761.65816305004,11647,20467,104637.0454935669,8.984034128407908,0.8
6,3291271.111829899,142505.60122564484,11181,20890,100673.71910546547,9.003999562245369,0.49493497927928215
7,3289978.8729012534,139714.20155498726,10914,21346,95493.88920960427,8.7496691597585,0.6935253767765448
8,3295232.231205788,138359.91945769728,10828,21448,94463.76762617685,8.72402730201116,0.5999144003569086
9,3291471.3216568087,135680.6322511173,10299,21965,85498.298340688,8.301611645857655,0.4895872998711312
10,3291497.1565399403,133122.042944534,10155,22310,84482.56391813786,8.319307131278963,0.34669253366083214
11,3322027.745086005,131445.20554784776,9872,22792,80957.70168449963,8.20073963578805,0.3789712744371081
12,3288939.0966103957,130699.9910769661,9683,22944,76454.80247620578,7.895776358174716,0.5865326104030162
13,3279599.6474858727,129483.40310300421,9549,22928,74755.14585749233,7.82858371112078,0.43291696432696225
14,3289288.4547493067,129628.8948120528,9521,23245,72834.22704104999,7.649850545221089,0.39977486130652806
15,3276278.1517932983,129148.57070863641,9456,23310,72665.49648209193,7.6845914215410245,0.36777335807953854
16,3298332.338689703,131380.09708366726,9447,23492,70767.7451027497,7.491028379670763,0.18295704904474724
17,3287214.196748006,131271.0442766202,9365,23539,68177.88985495114,7.280073663102097,0.4016848206826743
18,3302759.927488611,135445.4241768985,9633,23372,68815.16709264259,7.143690137303289,0.5832038657001992
19,3297789.616310454,129185.57359268225,9231,23757,66739.1682336211,7.229895811247004,0.4343883687143578
20,3290205.887462881,129841.97439720704,9201,23790,65434.31653807331,7.111652704931346,0.49140248155440214
21,3284310.944320917,127309.49373605411,9032,23931,64622.14378734669,7.154798913568057,0.41313746167478765
22,3280413.7558186497,129795.19013775235,9183,23853,64258.40216438677,6.997539166327646,0.4447186492806624
