episode,hotel_revenue,ota_profit,bookings_online,bookings_offline,total_subsidy,avg_subsidy_amount,avg_subsidy_ratio
1,2726989.9145959844,129134.2381601633,10101,15126,103384.10411760876,10.23503654267981,0.34285132291477405
2,2728032.22012579,118766.69841073704,9354,15886,95667.00548111048,10.227389938113157,0.4059130893079891
3,2729961.0849451097,116035.22500035669,8958,16705,85300.25991876921,9.522243795352669,0.4781333025840692
4,2702238.6105086836,104347.33119543707,8140,17508,78610.31798607121,9.65728722187607,0.20228817850316066
5,2739417.222092642,103090.7066024342,7847,18023,74930.45399274715,9.548930036032516,0.7145674196377111
6,2723178.1642987467,100183.29521413942,7780,18245,74186.12356883164,9.535491461289414,0.4235819497973094
7,2691276.2323924904,96868.72406699661,7455,18497,68724.01692386423,9.218513336534437,0.3891283050043871
8,2734185.6094763693,95403.5740121459,7108,19205,64324.62232683332,9.049609218744136,0.41687169570753707
9,2723902.000384578,94678.89656161821,6904,19250,59870.995248725594,8.671928628146812,0.3571150897161877
10,2727768.345371311,98743.67829968085,7112,19201,59420.52327170596,8.354966714244371,0.6048349641500803
11,2731806.5362095674,94728.00611569523,6697,19638,55619.95619188129,8.305204747182513,0.22895559505521546
12,2725767.727652883,96993.90397631584,6848,19477,55806.24641212396,8.149276637284457,0.3235554707953635
13,2748725.56754355,92822.22761759466,6376,19989,52175.883699612845,8.183168710729744,0.37433153279391507
14,2738666.170575146,92919.96984565418,6398,19922,51235.47876885749,8.008046072031492,0.5494788778337203
15,2745174.029460788,93031.2087390758,6305,20027,48657.15949644557,7.717233861450527,0.22675081827912963
16,2749818.851959097,92843.23370917143,6352,20178,49268.289134825114,7.756342747925868,0.20653941039073703
17,2714118.733414894,96239.22623010713,6593,19811,49566.84532208116,7.518101823461422,0.4797851441931475
18,2698281.8106271573,94959.72511931551,6500,20015,48225.30054619599,7.419277007107076,0.5483548733746985
19,2691584.203740407,95399.00529982793,6466,19968,46598.551695286,7.206704561596968,0.4935238117296747
20,2715946.796854006,95646.60223792397,6505,20031,47067.76376273047,7.235628556914754,0.18221822302579418
21,2709318.6425568513,94951.13259922281,6413,20069,45208.09303431482,7.049445350742994,0.26085952430889586
22,2693534.595742798,97430.7655276086,6541,19899,44808.52332827241,6.8504087032980285,0.160040414339101
23,2716845.5034417473,96427.44942164855,6388,20122,43517.115634889306,6.812322422493629,0.4404038607653901
24,2725588.883586094,97805.03748891188,6417,20170,42495.837741181975,6.6223839397198025,0.26937666812018696
25,2723897.1926774634,98061.89121621945,6430,20086,42715.82866765135,6.64320819092556,0.20552165858279944
26,2735468.596165063,99757.05606168871,6705,20062,46138.97284690881,6.881278575228756,0.4307776531197548
27,2725365.9795656637,99929.17883112238,6623,20052,43534.59264629862,6.573243642805166,0.4333611105594671
28,2723806.7547404775,99159.06704864699,6620,20026,44882.04205365892,6.779764660673553,0.32693979767673503
29,2710158.602256648,99401.19001080435,6591,19955,43400.58027867641,6.584824803319134,0.20480327282136512
